2013A4TS0176H,2013,350
2018A4TS0096G,2018,492
2006B5PS0375P,2006,154
2007A7PS0555P,2007,181
2004B2TS0282H,2004,113
2016B5PS0980G,2016,439
2016A4PS0384P,2016,435
2006A8PS0961P,2006,153
2013A7PS0623H,2013,373
2009B3PS0242H,2009,272
2010B1PS0887G,2010,290
2017AATS0712P,2017,469
2016B5PS0346P,2016,439
2006B2TS0873P,2006,154
2009A3PS0895P,2009,270
2024A1PS0308P,2024,818
2005B3PS0881H,2005,144
2020A4PS0344P,2020,591
2008B1PS0574G,2008,249
2011A7PS0339G,2011,319
2010A4PS0359G,2010,294
2011A8TS0690P,2011,313
2017A7PS0748H,2017,468
2024B1PS0546G,2024,808
2006A4PS0603P,2006,158
2016B4TS0760G,2016,436
2019B2TS0603G,2019,513
2017A4TS0545H,2017,472
2013A1PS0643P,2013,355
2017A8TS0336G,2017,465
2011B5PS0262G,2011,313
2015AATS0464G,2015,402
2009AAPS0052G,2009,253
2012A1PS0507H,2012,330
2020AATS0009G,2020,552
2024B3TS0198P,2024,847
2013B5PS0074P,2013,351
2014B3TS0932P,2014,388
2017B3PS0397P,2017,457
2009B1PS0511G,2009,262
2018A7PS0927H,2018,493
2012B5PS0821G,2012,333
2024AATS0228H,2024,768
2010A8PS0130G,2010,277
2006A8TS0464H,2006,150
2011B5TS0485G,2011,303
2017B1PS0354H,2017,459
2014B4PS0085P,2014,391
2004B5PS0359P,2004,116
2009A1PS0282P,2009,252
2024B4TS0551H,2024,819
2019A3TS0034H,2019,503
2012AAPS0931G,2012,334
2012B1PS0283H,2012,343
2019B2PS0699P,2019,510
2015B5TS0650P,2015,418
2004A7PS0166H,2004,110
2015A7PS0588P,2015,412
2020A1TS0426H,2020,566
2016B5PS0635P,2016,439
2016B5TS0458P,2016,443
2011B3PS0297H,2011,310
2009B5PS0772H,2009,253
2019A1PS0392P,2019,548
2006B2PS0666G,2006,173
2021A7PS0049H,2021,616
2023A1TS0476P,2023,719
2023A4TS0124P,2023,736
2020B1TS0311H,2020,596
2004B2TS0839H,2004,109
2006A8PS0439G,2006,161
2016AATS0505H,2016,441
2024AAPS0673G,2024,828
2017B5TS0290G,2017,462
2010B3PS0853G,2010,297
2006A3PS0169H,2006,172
2022A7PS0245G,2022,662
2017A4PS0126H,2017,454
2007B5TS0771P,2007,185
2021A7TS0863P,2021,619
2004AATS0832P,2004,101
2015A4PS0554G,2015,403
2022A7PS0270P,2022,683
2010A1PS0321H,2010,296
2009A8TS0411P,2009,268
2017B3PS0665G,2017,464
2009B4TS0048G,2009,274
2017B3PS0235P,2017,453
2005B1TS0181H,2005,129
2013A1PS0741H,2013,365
2016B4TS0923G,2016,438
2016B2TS0123H,2016,431
2023B3PS0620P,2023,749
2020A3PS0233G,2020,555
2007A8PS0626G,2007,184
2010A7PS0839G,2010,290
2010A3TS0217G,2010,286
2024A1TS0948H,2024,814
2017B2TS0734H,2017,461
2005A1PS0202P,2005,126
2017B1PS0856G,2017,450
2021B1PS0866P,2021,621
2016B2PS0370G,2016,437
2009B2TS0336P,2009,269
2008A7TS0557G,2008,248
2020A1PS0732H,2020,578
2004A3TS0996P,2004,114
2022B4PS0221G,2022,699
2006B3TS0346P,2006,164
2016B1PS0815P,2016,445
2006B2PS0459P,2006,163
2007B1TS0953G,2007,195
2017A1PS0569G,2017,464
2006A7PS0137G,2006,168
2007B4PS0194G,2007,185
2010A7PS0351G,2010,292
2019B2TS0563G,2019,501
2018A8PS0702H,2018,492
2011B2PS0597P,2011,317
2006B3PS0560G,2006,169
2017B1TS0599H,2017,450
2007B3PS0912P,2007,195
2012B4TS0382G,2012,338
2017B3TS0066G,2017,471
2023B1PS0315H,2023,716
2007AATS0765P,2007,190
2007B5TS0815H,2007,186
2020B2PS0253H,2020,565
2022A7PS0172P,2022,697
2024A3PS0734P,2024,826
2019B5TS0922H,2019,527
2017A8PS0989G,2017,458
2008A8TS0989G,2008,232
2013B2PS0587H,2013,366
2024A1TS0617G,2024,820
2015A4TS0589G,2015,423
