2022AATS0993H,2022,698
2024B3PS0179P,2024,766
2012B2TS0852P,2012,327
2015A7PS0415G,2015,419
2021B2TS0274H,2021,604
2015B3PS0915G,2015,402
2019B2PS0960G,2019,533
2007A4PS0010G,2007,186
2022B4TS0346H,2022,657
2014A3PS0859H,2014,383
2011B1PS0016H,2011,307
2016B3PS0324P,2016,433
2020A1TS0351G,2020,552
2009A7PS0566P,2009,273
2018B1TS0503G,2018,496
2014A4PS0619H,2014,398
2005B5TS0662P,2005,147
2004B3TS0244P,2004,120
2012B3TS0386H,2012,345
2009B5TS0089H,2009,271
2012A8TS0364H,2012,335
2004A3PS0355G,2004,112
2011A4PS0140P,2011,316
2018A1PS0618P,2018,481
2024A7PS0419P,2024,812
2015B4TS0623G,2015,421
2008B4TS0685P,2008,232
2012B3TS0287H,2012,349
2016A3TS0527G,2016,430
2017B4PS0116G,2017,471
2016A8TS0984P,2016,433
2011B4TS0921P,2011,302
2013AAPS0712H,2013,360
2012A1PS0794G,2012,332
2019B4TS0336P,2019,542
2017A1PS0315P,2017,466
2004B2TS0404P,2004,118
2022B4PS0931H,2022,654
2020AATS0432P,2020,567
2015A7TS0233H,2015,410
2022B2PS0280P,2022,665
2004B4PS0662H,2004,103
2021B2PS0602G,2021,622
2007B3TS0687P,2007,177
2010A7TS0955P,2010,287
2023B5PS0881G,2023,738
2016B2PS0737H,2016,435
2004A1TS0376G,2004,121
2006A1TS0923G,2006,173
2012A4TS0655P,2012,336
2023A7TS0916P,2023,704
2023A1PS0637G,2023,709
2023B1PS0995H,2023,709
2019B3TS0899G,2019,537
2021B1TS0773H,2021,640
2014A3TS0570G,2014,380
2018A7TS0133H,2018,482
2009A8PS0542G,2009,260
2013B5PS0915G,2013,359
2016A1TS0299G,2016,448
2016A1PS0771P,2016,442
2005B4PS0537P,2005,133
2005B3TS0455P,2005,127
2020AATS0561H,2020,587
2021B4TS0956G,2021,622
2020A4TS0228G,2020,595
2013A7TS0260G,2013,372
2011B4PS0004G,2011,313
2013A8PS0661G,2013,369
2013B3TS0433P,2013,371
2016B5TS0153H,2016,433
2020B4PS0670G,2020,551
2018AATS0202H,2018,482
2013A7PS0285P,2013,352
2022B2TS0869G,2022,683
2004B5TS0872G,2004,109
2018B5TS0093H,2018,482
2018A3TS0120H,2018,478
2014A7PS0126P,2014,386
2016A1PS0543P,2016,430
2018A4TS0593G,2018,475
2024B4PS0246H,2024,803
2007AATS0915H,2007,175
2015B3TS0715H,2015,412
2004A1PS0205G,2004,105
2006A4TS0505P,2006,168
2020A7PS0904H,2020,588
2013A1PS0718H,2013,355
2014A4PS0021H,2014,382
2014A3PS0109G,2014,384
2023A7TS0117P,2023,715
2007A8PS0320P,2007,193
2010A3PS0143P,2010,280
2022A8PS0013P,2022,661
2016A8TS0849G,2016,429
2019B3PS0869H,2019,524
2015B2PS0265P,2015,403
2015A4TS0157H,2015,408
2016A7PS0367H,2016,428
2016B2TS0761H,2016,437
2023B1PS0083H,2023,734
2017B2PS0948G,2017,460
2011B3PS0511H,2011,301
2010B3PS0430G,2010,285
2008A4PS0388H,2008,231
2021AAPS0148H,2021,630
2013A4PS0053H,2013,359
2012A3TS0262G,2012,342
2009A7TS0180P,2009,274
2023AAPS0096P,2023,729
2023AATS0314P,2023,734
2023A4TS0074P,2023,724
2019A4PS0217P,2019,545
2021A7PS0389P,2021,647
2011A3PS0044H,2011,321
2015A8TS0102H,2015,419
2010A8TS0964H,2010,277
2017A3TS0409P,2017,468
2019AATS0448H,2019,532
2013B5TS0800P,2013,364
2005A3PS0866P,2005,126
2012B2PS0423H,2012,343
2007B3TS0619P,2007,192
2009B4TS0577P,2009,252
2006AATS0100P,2006,161
2016A1TS0933G,2016,430
2011B5PS0406P,2011,316
2015B1TS0940P,2015,408
2024A3TS0397P,2024,776
2011A1PS0380G,2011,319
2012AATS0640P,2012,328
2021B2PS0639P,2021,609
2008B5PS0867P,2008,232
2007AAPS0080H,2007,197
2013B5TS0156P,2013,353
2017A8TS0010P,2017,473
2008B2PS0063P,2008,242
2008B3TS0481P,2008,245
2024A1PS0553H,2024,773
2017A3TS0141G,2017,456
2024B5PS0570P,2024,804
2024B2PS0588H,2024,795
2004AATS0896G,2004,111
2024B4TS0491H,2024,780
2018B4PS0980P,2018,484
2017A7PS0200P,2017,472
2018AATS0453P,2018,485
2007A4PS0172G,2007,190
2006AAPS0675H,2006,157
2017B4TS0416P,2017,474
2018B2PS0678P,2018,483
2022B2PS0211H,2022,668
2023A8PS0111P,2023,718
2004A8PS0012P,2004,103
2008A4PS0425H,2008,226
2017B5PS0181P,2017,458
2013B3TS0025G,2013,358
2006A4PS0146H,2006,161
2009A3PS0127P,2009,274
2010B4PS0734P,2010,288
2007B4PS0776H,2007,191
2019B1TS0935G,2019,540
2018B4PS0654G,2018,490
2012AAPS0698P,2012,344
2022A7TS0067H,2022,655
2016A1TS0642P,2016,440
2012B5PS0875H,2012,329
2009A3TS0391G,2009,254
2010B4TS0126H,2010,292
2020B5TS0561G,2020,599
2024A3TS0814G,2024,756
2019A4PS0216H,2019,531
2010B2TS0558P,2010,297
2010A3PS0603H,2010,292
2008A3PS0737P,2008,244
2017A3PS0164G,2017,474
2023B3TS0353P,2023,730
2007A3PS0524G,2007,192
2023A1TS0390P,2023,712
2006B2TS0164G,2006,156
2015B1TS0204P,2015,413
2004B2PS0134P,2004,111
2007B5PS0667G,2007,181
2008AAPS0082P,2008,232
2013A3TS0324P,2013,368
2016AATS0632P,2016,433
2006A1TS0674H,2006,150
2024B3PS0924H,2024,797
2013B2TS0849H,2013,363
2006A4PS0189G,2006,161
2007B3PS0907G,2007,183
2022A4TS0874G,2022,659
2024AAPS0965H,2024,791
2018AAPS0336P,2018,476
2018B1TS0139P,2018,488
2015A8TS0969P,2015,407
2014A3TS0056H,2014,378
2008B2TS0284G,2008,234
2004B4PS0918P,2004,122
2006B3TS0143G,2006,158
2023A1PS0310H,2023,705
2009A7PS0075G,2009,263
2023B5TS0050P,2023,728
2007A7PS0573H,2007,177
2022B2TS0132P,2022,678
2021B5PS0021H,2021,631
2021B3TS0970G,2021,605
2008A4PS0822H,2008,237
2024AATS0204H,2024,751
2020A8PS0555H,2020,583
2010A4PS0759H,2010,290
2010A1TS0953P,2010,297
2007B2TS0166H,2007,188
2024A4TS0372H,2024,771
2007A1TS0169P,2007,199
2006A3TS0116G,2006,153
2006AATS0365G,2006,168
2009A1PS0509H,2009,273
2010A8PS0214G,2010,279
2011B3TS0959H,2011,303
2013A3TS0471P,2013,359
2020B2TS0376P,2020,578
2018B2TS0014H,2018,483
2004A3TS0453G,2004,119
2011B1TS0952G,2011,315
2010B5PS0655G,2010,299
2020A7TS0019H,2020,554
2017A3TS0100P,2017,457
2014A4TS0858G,2014,382
2020B5TS0629P,2020,593
2016B4PS0154P,2016,444
2022B1PS0078G,2022,696
2018A7TS0377G,2018,495
2017B4PS0235P,2017,463
2016A3TS0430P,2016,432
2005B1TS0920P,2005,128
2009B4PS0258H,2009,263
2017B2PS0836H,2017,474
2019A1PS0603P,2019,516
2007AATS0767G,2007,195
2011A7PS0566H,2011,302
2006B1TS0978P,2006,165
2010A3PS0317G,2010,299
2017A4PS0165H,2017,472
2011B1PS0683H,2011,303
2024A7TS0066P,2024,839
2018AAPS0057G,2018,479
2019A4PS0078P,2019,548
2019A3TS0234G,2019,544
2008B2TS0295G,2008,246
2018A7TS0917P,2018,492
2022B1TS0038P,2022,653
2008A7TS0377P,2008,228
2010A3TS0194P,2010,279
