2018B2PS0288G,2018,476
2022A4TS0059H,2022,675
2015A8PS0185H,2015,424
2020AAPS0307G,2020,591
2004B2TS0603G,2004,110
2022A7PS0280H,2022,650
2009B2PS0760P,2009,252
2014A4PS0871H,2014,375
2016B1TS0397P,2016,432
2007A3TS0464P,2007,181
2015A8PS0548H,2015,411
2024A4TS0188H,2024,794
2005B4TS0244G,2005,148
2020A3PS0540G,2020,561
2006B2TS0809G,2006,170
2024B4TS0629P,2024,822
2007B4PS0187G,2007,182
2005AATS0596P,2005,142
2021B4TS0800P,2021,607
2006A3TS0481P,2006,152
2014B5PS0117P,2014,394
2006B4TS0998P,2006,157
2004A1PS0950H,2004,110
2016A3PS0751H,2016,436
2004AAPS0697P,2004,102
2011A1TS0168H,2011,300
2020B5TS0363G,2020,572
2024A8PS0926P,2024,802
2019B4PS0269G,2019,511
2018A3PS0331P,2018,486
2022A7PS0348P,2022,667
2004A8PS0917H,2004,115
2013AATS0795G,2013,359
2011A4PS0231H,2011,313
2005B5PS0716G,2005,145
2019B4PS0413P,2019,510
2009B2TS0138G,2009,262
2008B1TS0556P,2008,233
2024B4TS0479P,2024,791
2007B2PS0583H,2007,181
2020B5TS0158G,2020,594
2016A1PS0609H,2016,434
2020A7TS0526P,2020,554
2009B5PS0875G,2009,267
2014A8PS0036P,2014,394
2017A1PS0687P,2017,471
2022AATS0103P,2022,652
2009B1PS0545P,2009,252
2006B4TS0942H,2006,155
2012B1PS0589H,2012,334
2020B4TS0368H,2020,589
2023B2PS0236P,2023,710
2015A1PS0065G,2015,401
2024B2TS0502H,2024,847
2014B2PS0402H,2014,394
2022B3PS0871H,2022,674
2022AAPS0140P,2022,661
2007B1TS0400G,2007,195
2010A7PS0978H,2010,296
2008A8PS0373H,2008,235
2012A3TS0453H,2012,330
2010A3TS0731P,2010,281
2009B4PS0999G,2009,267
2008A1TS0877P,2008,231
2006B1PS0896H,2006,152
2024A7TS0665H,2024,755
2009A8PS0106G,2009,254
2006B4PS0530H,2006,156
2008A8TS0353H,2008,245
2008A1TS0071H,2008,236
2006B5PS0438H,2006,168
2016A3TS0787P,2016,442
2018A4TS0109H,2018,494
2022AATS0342P,2022,698
2006A1TS0300H,2006,153
2005B4TS0813P,2005,140
2004B5TS0194P,2004,100
2011A1PS0063G,2011,324
2011B2TS0116P,2011,319
2013A8TS0839H,2013,361
2020AAPS0248G,2020,560
2024B1PS0309H,2024,763
2010B4TS0046P,2010,297
2012B1PS0516G,2012,329
2016B4PS0924H,2016,444
2012A8PS0604P,2012,325
2024B2TS0663G,2024,840
2017B2TS0795G,2017,456
2014B1PS0195H,2014,394
2020A7TS0099G,2020,584
2021A7TS0959P,2021,635
2010A1PS0521H,2010,286
2006B1TS0380H,2006,172
2012A7PS0828P,2012,338
2013A3TS0925H,2013,359
2017B1PS0059H,2017,464
2011B4PS0278G,2011,300
2024A7PS0226P,2024,770
2011A8TS0306H,2011,312
2024A7TS0872G,2024,799
2018A8TS0093P,2018,494
2017A4PS0987H,2017,471
2005A4PS0831G,2005,143
2007B3TS0875G,2007,182
2019A3TS0639P,2019,503
2011A7TS0212G,2011,323
2020A1TS0195P,2020,589
2015B5TS0219G,2015,416
2020A8PS0988G,2020,596
2018B3PS0706H,2018,479
2014A3TS0985H,2014,378
2015AATS0457P,2015,405
2004A1TS0202G,2004,103
2016A1TS0238P,2016,449
2010A7TS0504G,2010,285
2024B2TS0606P,2024,810
2024B4PS0769P,2024,807
2017A7PS0147G,2017,467
2007B3PS0023P,2007,194
2006B1TS0194G,2006,160
2015B4TS0127G,2015,424
2013B3TS0378H,2013,368
2017B1PS0618H,2017,474
2018A1TS0846P,2018,493
2022B2TS0616P,2022,658
2004B1TS0325H,2004,121
2005AAPS0100H,2005,134
2019A1TS0031H,2019,541
2021A3TS0023G,2021,649
