2007B5PS0273P,2007,196
2022B5TS0167H,2022,671
2015B5PS0052H,2015,424
2015AATS0720H,2015,411
2012A4PS0344P,2012,336
2022AATS0080P,2022,693
2024AATS0094P,2024,817
2017B3PS0971H,2017,450
2010A4PS0840H,2010,293
2021A7TS0780G,2021,643
2014A8TS0472H,2014,383
2005A7TS0668P,2005,138
2008B3PS0608P,2008,248
2021B4PS0578G,2021,639
2005B5TS0994P,2005,131
2009B4PS0093P,2009,253
2017A4PS0540H,2017,462
2020B3TS0760H,2020,553
2015A3TS0402G,2015,402
2011B2TS0671H,2011,309
2007A8PS0463H,2007,196
2017B4TS0145H,2017,459
2015B2PS0394H,2015,405
2017B1TS0185H,2017,450
2006B4PS0869H,2006,152
2006B4TS0504H,2006,153
2017B4TS0986H,2017,465
2024B1TS0708P,2024,761
2010B2PS0241P,2010,280
2013A7TS0115H,2013,358
2022AAPS0642G,2022,652
2013B5PS0155H,2013,372
2010B3TS0758G,2010,294
2017A7PS0004G,2017,457
2011A1PS0059H,2011,324
2013B4TS0729P,2013,361
2007B3TS0712P,2007,175
2023AAPS0138G,2023,719
2016A3TS0346P,2016,446
2024B5PS0279H,2024,770
2014A7TS0531G,2014,391
2016A3PS0148H,2016,438
2016B1PS0667P,2016,430
2016A8PS0355G,2016,433
2020AAPS0463G,2020,597
2012B2TS0160G,2012,335
2022B5PS0236G,2022,668
2021B5PS0586G,2021,606
2018B1TS0613P,2018,495
2014B5TS0354H,2014,387
2011A8PS0469H,2011,315
2023A3TS0701H,2023,721
2014A1PS0927G,2014,395
2023A1PS0696G,2023,707
2019B1TS0040H,2019,537
2007AATS0889G,2007,193
2009B2TS0419P,2009,253
2023B5TS0138H,2023,704
2008B3PS0187G,2008,247
2018B3PS0123P,2018,480
2009B4PS0301G,2009,266
2020AAPS0048P,2020,564
2013A8TS0799P,2013,368
2008A4TS0830G,2008,234
2010A7TS0708H,2010,292
2021B2PS0622G,2021,639
2011B5TS0684G,2011,306
2010A3PS0673G,2010,282
2015A1PS0734P,2015,421
2004A8PS0793P,2004,112
2014B4TS0725H,2014,390
2021A4PS0870H,2021,609
2018A4PS0489P,2018,499
2015A3TS0678P,2015,415
2005B2PS0525G,2005,132
2009B5PS0437P,2009,250
2010B1TS0220P,2010,293
2012B4PS0937H,2012,328
2014A8TS0030H,2014,397
2013B1TS0190G,2013,356
2023B2TS0180G,2023,729
2015B3TS0607G,2015,407
2017B1TS0410H,2017,456
2023AAPS0911G,2023,718
2020A1PS0482G,2020,595
2023B1PS0329G,2023,729
2004A4TS0038G,2004,105
2014A8TS0491G,2014,394
2016B5TS0001G,2016,438
2008A3PS0816H,2008,233
2015A7TS0986G,2015,405
2018B5PS0350H,2018,477
2023B3TS0300P,2023,728
2024B3PS0740G,2024,797
2017B5PS0632P,2017,456
2023A8TS0863G,2023,701
2004B5TS0749G,2004,124
2017B1TS0100P,2017,464
2023B5PS0662P,2023,707
2004A8TS0072H,2004,111
2007A8TS0782G,2007,182
2022AAPS0972P,2022,683
2012B4TS0127P,2012,347
2019A4PS0715G,2019,547
2006B3PS0124P,2006,167
2023A4PS0049G,2023,722
2008A7PS0936H,2008,233
2004B2TS0975H,2004,124
2007A8PS0132P,2007,199
2006A7PS0391G,2006,151
2015A1PS0253G,2015,415
2019AAPS0018G,2019,519
2018B4TS0543G,2018,482
2005AATS0029P,2005,148
2016A7PS0309P,2016,439
2007AAPS0465G,2007,185
2012AAPS0486P,2012,336
2008A8TS0553P,2008,226
2009A8PS0675P,2009,255
2006AATS0639P,2006,158
2009B5PS0964P,2009,262
2018A7PS0750G,2018,493
2008A8PS0857P,2008,229
2006B2TS0567G,2006,154
2011A1PS0348P,2011,307
2006B4TS0123P,2006,174
2015A3TS0425P,2015,407
2007AATS0153P,2007,184
2012B2PS0911G,2012,344
2016AAPS0665G,2016,441
2017B2PS0519P,2017,463
2011B1PS0904G,2011,321
2019A4PS0020H,2019,500
2004B3PS0980H,2004,115
2010A7TS0832G,2010,293
2023A1PS0118P,2023,716
2023B3TS0497G,2023,723
2013A7TS0857H,2013,356
2005A8PS0321G,2005,139
2010A7TS0870H,2010,296
2023A1PS0728P,2023,722
2009B1PS0948G,2009,273
2022A3TS0731P,2022,676
2007B1TS0846H,2007,177
2010AATS0634H,2010,299
2023A8TS0135H,2023,711
2020AAPS0068G,2020,580
2012B4PS0332P,2012,337
2008AAPS0316H,2008,226
2011A1PS0397P,2011,324
2011B5PS0837G,2011,309
2010B5PS0692P,2010,296
2012B1TS0698G,2012,344
2021A4TS0215H,2021,620
2009B3PS0096P,2009,268
2014B3PS0285P,2014,394
2009AATS0649G,2009,269
2024B3PS0612P,2024,777
2018A8TS0835P,2018,482
2006B3TS0039H,2006,166
2008B1PS0231P,2008,226
2016A8PS0257P,2016,445
2014A1TS0462G,2014,377
2020B3PS0738G,2020,553
2008B5PS0319H,2008,247
2019B2PS0776H,2019,544
2024B1PS0185P,2024,812
2004B4PS0863H,2004,117
2021B1PS0809G,2021,605
2019B5TS0342P,2019,541
2006B4PS0507P,2006,171
2014B3TS0854G,2014,386
2009A3PS0143G,2009,268
2017A3TS0827G,2017,455
2019A3TS0406P,2019,546
2015B5PS0546P,2015,411
2004B1TS0365H,2004,114
2010A8PS0856H,2010,297
2019A7PS0727H,2019,540
2018A4TS0282P,2018,475
2009B4PS0155G,2009,253
2005B3TS0682P,2005,136
2024B4TS0332G,2024,774
2016A1PS0963P,2016,431
2012B5TS0545G,2012,340
2005B5PS0262H,2005,139
2013B5TS0589G,2013,374
2007A1TS0628P,2007,182
2015A3PS0113H,2015,415
2015A8PS0152G,2015,409
2021AAPS0817G,2021,632
2014A1PS0579G,2014,380
2007AAPS0390P,2007,198
2023B5TS0366P,2023,724
2018A3PS0175H,2018,491
2022B2TS0282G,2022,688
2006B5PS0866P,2006,150
2009A8PS0099P,2009,270
2017B3PS0907P,2017,453
2010B2PS0914P,2010,293
2009B4PS0595H,2009,254
2016AATS0783G,2016,442
2008B5PS0809H,2008,246
2014B5PS0334H,2014,378
2009B4PS0749H,2009,267
2007B1PS0309P,2007,190
2024AATS0408G,2024,772
2005A3PS0612P,2005,136
2015B1TS0676H,2015,414
2014B2TS0657P,2014,381
2008B1TS0266H,2008,247
2021B5PS0853P,2021,612
2013B3PS0197G,2013,358
2009A4PS0990G,2009,267
2020A3PS0374G,2020,574
2005B3PS0309P,2005,143
2019A1PS0439H,2019,502
2023B2PS0690P,2023,746
2015B1TS0452P,2015,402
2016B4PS0616H,2016,425
2012B5TS0267P,2012,328
2018A3PS0294H,2018,488
2007A3PS0973G,2007,189
2009B1TS0110H,2009,273
2019B5TS0356P,2019,506
2006A3TS0438H,2006,173
2008B1TS0861H,2008,249
2008B3TS0668P,2008,243
2018A4TS0116P,2018,485
2023A7TS0459G,2023,741
2012A3TS0872G,2012,333
2013A3PS0118H,2013,369
2010A1PS0365P,2010,281
2019AAPS0504G,2019,504
2007AATS0231P,2007,184
2016A7TS0669P,2016,440
2005A8PS0362H,2005,146
2008B5TS0302P,2008,246
2020A8TS0823P,2020,559
2007B5PS0315G,2007,191
2014A3PS0453P,2014,381
2007A7TS0690H,2007,186
2019B5PS0201H,2019,529
2005B4PS0226H,2005,136
2019AATS0687H,2019,526
2022B4TS0537G,2022,674
2012A4TS0376G,2012,332
2013A8TS0097H,2013,368
2024B2TS0515H,2024,840
2012B2TS0757G,2012,348
2019A3TS0505H,2019,533
2020B4TS0839G,2020,558
2010A3TS0901H,2010,299
2013B1TS0355G,2013,362
2020B4TS0040G,2020,552
2013B4PS0648H,2013,365
2016B2TS0422G,2016,442
2005A8PS0026P,2005,145
2012A7TS0601P,2012,344
2004A7TS0854H,2004,110
2012B5PS0672H,2012,331
2021B1PS0549H,2021,634
2015B4TS0890H,2015,423
2012B2PS0172G,2012,325
2021B4TS0801G,2021,612
2021B3PS0269H,2021,630
2006B2TS0222G,2006,164
2014B1TS0016G,2014,378
2021B4TS0871G,2021,600
2006AATS0024G,2006,168
2008B2TS0331H,2008,230
2023B3TS0544P,2023,731
2007A8PS0166G,2007,189
2022A4PS0760H,2022,656
2006A8PS0106G,2006,158
2020A7PS0745P,2020,555
2018A8TS0719P,2018,498
2020A1TS0418H,2020,586
2023B1TS0838H,2023,727
2005B5PS0483G,2005,135
2009B2PS0182G,2009,265
2012B4PS0742G,2012,346
2021B5TS0920P,2021,646
2021B4PS0749P,2021,627
2005A4PS0264P,2005,147
2005B5PS0540G,2005,143
2006B1PS0648H,2006,167
2011A7PS0049G,2011,313
2021A7TS0127H,2021,641
2007B3PS0475H,2007,197
2004B3TS0392G,2004,123
2010B2TS0185P,2010,287
2007B2TS0650G,2007,196
2022B4PS0234H,2022,674
2012A4PS0754H,2012,343
2021A8TS0221H,2021,618
2012A7PS0089H,2012,326
2004A8PS0001H,2004,100
2019AAPS0321G,2019,510
2006AATS0724H,2006,164
2020B1PS0854H,2020,593
2008B1TS0594G,2008,245
2019B3PS0962H,2019,521
2021B5PS0771H,2021,626
2016B2TS0630P,2016,447
2014B1TS0606H,2014,384
2024A7TS0213H,2024,754
2004B5PS0079H,2004,123
2024A1PS0841H,2024,825
2016A1PS0761P,2016,431
2010A3PS0300H,2010,297
2024B4TS0815G,2024,785
2018AAPS0321P,2018,479
2011A8PS0346G,2011,317
2015B4PS0974G,2015,402
2012A1PS0362G,2012,343
2022B4TS0263H,2022,659
2015A4TS0218G,2015,418
2011B5TS0241P,2011,315
2008A3PS0527H,2008,227
2011A1TS0613G,2011,309
2021A7TS0205G,2021,614
2005A3TS0509H,2005,139
2016A4TS0104G,2016,449
2013B4PS0156H,2013,351
2016A7PS0958G,2016,429
2012AATS0602P,2012,337
2017A3PS0941P,2017,459
2017B2TS0421G,2017,459
2015B2PS0748G,2015,411
2007A7TS0637H,2007,190
2015A8PS0215G,2015,417
2008B4TS0804H,2008,242
2005A1PS0406P,2005,131
2007B2TS0023G,2007,196
2009A8PS0925H,2009,260
2008A8TS0925G,2008,232
2023A4PS0175G,2023,730
2010A1PS0492G,2010,280
2013A1TS0900P,2013,369
2019B3PS0407G,2019,528
2011B1PS0974G,2011,321
2015B3TS0067G,2015,408
2013AAPS0787H,2013,372
2006B1TS0490G,2006,173
2012A1TS0972H,2012,344
2015A7PS0692H,2015,405
