2014A8PS0688G,2014,389
2006A4TS0656G,2006,164
2018A1TS0503P,2018,480
2006A3PS0893H,2006,154
2022B2PS0350H,2022,692
2011A1TS0528H,2011,313
2022A3TS0358H,2022,664
2023B3TS0325G,2023,741
2008B5TS0438G,2008,236
2023B4TS0049P,2023,708
2020AATS0504P,2020,556
2010A8PS0701H,2010,296
2019A7TS0641P,2019,545
2016A1PS0771G,2016,436
2017A8PS0145H,2017,470
2023A3PS0165G,2023,713
2008A3TS0690H,2008,226
2017B3PS0186G,2017,467
2012A8TS0916P,2012,345
2011A7PS0179P,2011,310
2014B1PS0223G,2014,385
2024AAPS0390P,2024,833
2013B3TS0371G,2013,352
2010A4PS0664H,2010,290
2015B2PS0824H,2015,416
2010B2TS0756G,2010,292
2015A1TS0443G,2015,413
2015A8PS0061P,2015,407
2023A8PS0749P,2023,726
2024A8TS0509G,2024,771
2023A4TS0737H,2023,710
2005B2TS0790H,2005,137
2006A1TS0668G,2006,150
2017A7PS0562G,2017,465
2023B4PS0927G,2023,704
2004A7TS0765H,2004,123
2021AATS0484G,2021,644
2004B1PS0332H,2004,101
2009A8PS0030H,2009,272
2017A1PS0432P,2017,472
2009B3TS0599G,2009,252
2006B4TS0114G,2006,173
2007B1TS0049H,2007,185
2022A3TS0342G,2022,675
2012A3TS0841G,2012,348
2018AATS0611P,2018,498
2007B2TS0448P,2007,187
2005A1TS0846G,2005,148
2024AATS0043H,2024,845
2008A4TS0026P,2008,226
2019B3PS0097H,2019,523
2004A8PS0867P,2004,121
2004B2PS0798G,2004,121
2010B3TS0825P,2010,284
2005B2TS0371G,2005,149
2010B1TS0017P,2010,291
2004B5TS0627P,2004,112
2024A7TS0186P,2024,839
2023B5PS0771H,2023,725
2004A3TS0039G,2004,123
2009A4TS0913G,2009,253
2007AATS0147P,2007,199
2009B1TS0429P,2009,268
2017A4TS0918P,2017,466
2012A1TS0653G,2012,339
2021B4PS0073P,2021,603
2016B5PS0828G,2016,437
2019B3TS0504G,2019,523
2010A8PS0438P,2010,279
2019B1TS0716H,2019,512
2012A4TS0904H,2012,328
2018A7TS0355H,2018,478
2022B2PS0459G,2022,651
2019B4TS0534H,2019,537
2008A7TS0825G,2008,235
2017B2TS0944H,2017,469
2021B3PS0347P,2021,645
2023B5TS0764H,2023,732
2017A8PS0706H,2017,451
2019A4TS0914G,2019,532
2021B2PS0413H,2021,624
2004A8PS0960G,2004,113
2016A8TS0892G,2016,440
2010A8PS0050G,2010,297
2015A7PS0488H,2015,410
2015AAPS0944G,2015,419
2017A7PS0098H,2017,459
2024A1TS0627H,2024,769
2020A7PS0937G,2020,558
2011B3PS0830H,2011,314
2016A4TS0201H,2016,430
2008B2PS0377P,2008,244
2012A4TS0599P,2012,348
2006A8TS0709G,2006,161
2008B3TS0593G,2008,235
2013B4TS0119P,2013,371
2024B1PS0150H,2024,839
2008B5PS0494H,2008,245
2022B2PS0675G,2022,686
2024A7TS0973G,2024,781
2019A8TS0652P,2019,517
2019A7TS0203H,2019,513
2024A1TS0867G,2024,780
2019B1TS0088G,2019,512
2005A8PS0409H,2005,136
2024B1PS0887H,2024,843
2013B2TS0744P,2013,353
2022AATS0286G,2022,683
2013B1PS0129G,2013,357
2012B5TS0414G,2012,325
2008A3TS0292G,2008,247
2006A7TS0147H,2006,174
2019A3PS0896P,2019,516
2013A8TS0051P,2013,353
2009B2PS0464H,2009,272
2008B1PS0591H,2008,231
2011B4TS0256G,2011,320
2007A7TS0481H,2007,183
2020AATS0302H,2020,578
2023A1TS0219P,2023,740
2004B1TS0405G,2004,115
2017AAPS0607H,2017,453
2012A7TS0803P,2012,343
2023A3PS0957P,2023,705
2006A4PS0165H,2006,159
2004A8TS0809P,2004,124
2017B2TS0698G,2017,459
2006A1TS0605H,2006,152
2018B4TS0692G,2018,494
2018AATS0450P,2018,491
2013AAPS0773P,2013,355
2004B3PS0169P,2004,113
2013B1PS0979P,2013,366
2007A3PS0341G,2007,194
2005A1PS0508G,2005,128
2011B5TS0105H,2011,310
2011A4PS0085H,2011,321
2019B3PS0243G,2019,523
2017A1PS0801G,2017,467
2018AATS0765G,2018,495
2011B1TS0425H,2011,317
2022AAPS0459G,2022,688
2021AATS0614P,2021,643
2013B1TS0965H,2013,365
2020A3TS0353P,2020,572
2010B1TS0019H,2010,284
2020AATS0713P,2020,590
2013B1PS0311G,2013,362
2019A7PS0214G,2019,542
2008B3TS0535G,2008,230
2024B1PS0101P,2024,783
2021A8PS0664P,2021,643
2023AATS0532H,2023,719
2008A4TS0266H,2008,240
2023A1PS0955P,2023,701
2023A4TS0952H,2023,726
2014A1PS0532H,2014,377
2017B3TS0361G,2017,456
2011A3PS0345P,2011,307
2011B4TS0183H,2011,312
2005A1TS0040G,2005,142
2021B4PS0414H,2021,646
2007B4TS0390P,2007,199
2017B2PS0863G,2017,471
2020B5TS0439P,2020,567
2024B1TS0794G,2024,761
2005B5PS0284H,2005,146
2024B4TS0198H,2024,833
2022A7TS0273H,2022,676
2005A3TS0400H,2005,138
2016B2TS0646H,2016,445
2008A7TS0176H,2008,230
2012B3TS0213P,2012,332
2011A3PS0437G,2011,303
2019A3TS0995G,2019,541
2014B5PS0768P,2014,392
2010A7PS0416H,2010,299
2020A4TS0893H,2020,583
2015B4TS0041P,2015,422
2020A4PS0505P,2020,570
2005B5PS0784P,2005,130
2017A7PS0656H,2017,454
2015B2PS0700H,2015,404
2019A1PS0132H,2019,503
2017A1PS0962P,2017,464
2006A3PS0593G,2006,171
2010A7TS0344H,2010,287
2024B1PS0778P,2024,811
2004B1TS0945P,2004,105
2010B5TS0976P,2010,297
2019A7TS0269P,2019,540
2005A3TS0489P,2005,138
2016B1TS0582H,2016,428
2013A3TS0219H,2013,352
2016B5PS0513P,2016,431
2021B1PS0287H,2021,627
2007B2TS0072H,2007,187
2008A8PS0888G,2008,227
2016B5TS0276H,2016,442
2017A1PS0805G,2017,450
2018B3PS0639H,2018,496
2012B1TS0256P,2012,327
2016A1PS0896G,2016,448
2011B5PS0690H,2011,324
2022B5TS0650P,2022,655
2007AATS0486H,2007,182
2004AATS0555P,2004,102
2007B5TS0202P,2007,193
2013A4TS0120G,2013,351
2007AAPS0843G,2007,188
2021A3TS0351P,2021,604
2005B4TS0027P,2005,130
2020AATS0146P,2020,593
2019B3TS0959P,2019,523
2019B3TS0866H,2019,521
2009A4TS0135G,2009,260
2022A7TS0798H,2022,668
2022AATS0843P,2022,659
2019AATS0130G,2019,522
2020B5PS0776G,2020,559
2021A7TS0410G,2021,648
2010A4TS0488P,2010,298
2019B2PS0939G,2019,512
2009B4TS0511G,2009,274
2019A3PS0693G,2019,534
2011A1TS0740H,2011,319
2016B5TS0446G,2016,426
2014B5TS0486P,2014,397
2020A4PS0560H,2020,579
2008A4PS0260P,2008,242
2004AAPS0187G,2004,124
2016A4PS0162G,2016,435
2014AATS0448G,2014,378
2005A1PS0481H,2005,127
2022A1TS0459P,2022,691
2015A4TS0508H,2015,406
2009A1PS0240H,2009,259
2008A1PS0580H,2008,228
2023B3TS0085G,2023,714
2022B5TS0523P,2022,664
2009A1PS0747H,2009,253
2019AATS0824P,2019,541
2012B2PS0801H,2012,339
2008B1TS0684P,2008,234
2022B4PS0545H,2022,695
2024AATS0053H,2024,792
2017A7TS0933G,2017,466
2024A4TS0521G,2024,833
2005A8PS0634P,2005,145
2021A7PS0630H,2021,649
2009B1PS0137G,2009,264
2022AAPS0418G,2022,673
2012B2TS0294P,2012,340
2011B5PS0465P,2011,323
2016AAPS0442H,2016,425
2023A7PS0547H,2023,707
2021B5PS0578G,2021,613
2021A7TS0261P,2021,618
2013A7PS0816P,2013,362
2019A7PS0721G,2019,523
2013A8TS0928P,2013,355
2021A3TS0935G,2021,632
2022B2PS0668P,2022,693
2019B2PS0345H,2019,527
2019A1PS0321H,2019,523
2004B1PS0756H,2004,118
2008B2PS0532G,2008,237
2021B3TS0097H,2021,619
2021A8TS0708H,2021,612
2018A3PS0772G,2018,480
2008B4TS0932P,2008,240
2014B2PS0683P,2014,397
2019B1PS0432G,2019,509
2016A4PS0971P,2016,435
2019A4PS0535H,2019,505
2022B1TS0322G,2022,652
2016A8PS0745H,2016,445
2022A3TS0990P,2022,650
2010A1TS0836G,2010,287
2007B5PS0527P,2007,178
2009A3PS0125H,2009,268
2012B2TS0357P,2012,349
2019A4TS0423H,2019,541
2006B3TS0855P,2006,152
2016B4TS0049P,2016,431
2011B1PS0454H,2011,304
2022A4PS0357P,2022,673
2007B3PS0286H,2007,183
2006A4TS0464H,2006,153
2006A4TS0143P,2006,174
2011B1TS0890P,2011,306
2004A8PS0988P,2004,122
2004A8PS0327G,2004,113
2010B1TS0887P,2010,287
2019A1TS0756G,2019,504
2023B2PS0114G,2023,734
2013A4PS0394H,2013,363
2005B4TS0141G,2005,131
2016A8PS0640G,2016,438
2006A7PS0989H,2006,174
2015B4PS0041G,2015,416
2020B3PS0836H,2020,588
2024B5PS0161H,2024,765
2008B5PS0599P,2008,242
2013B1TS0911P,2013,372
2019A3PS0529G,2019,504
2009B1PS0273P,2009,274
2023AAPS0780G,2023,722
2004B1TS0900P,2004,102
2024A4TS0675P,2024,844
2012A3PS0120G,2012,328
2020B5PS0485P,2020,577
2024A7TS0741H,2024,774
2017A3TS0983G,2017,466
2012A7PS0875P,2012,347
2013A7TS0730P,2013,353
2020A3PS0967P,2020,587
2004A7TS0501P,2004,107
2014B3TS0918G,2014,382
2020B5PS0050G,2020,570
2013A3TS0730P,2013,351
2019A1PS0197P,2019,541
2021A4TS0452P,2021,638
2015A3TS0384P,2015,412
2004B5PS0441H,2004,112
2024B5TS0242P,2024,751
2024B1TS0908G,2024,836
2023A1PS0986G,2023,749
2005B4PS0764G,2005,134
2023B3TS0464G,2023,712
2012B5PS0084G,2012,331
2015B2PS0185P,2015,414
2008AAPS0766P,2008,244
2004B2PS0822P,2004,114
2011B5TS0585P,2011,305
2024B4PS0924H,2024,793
2013AATS0811P,2013,357
2012B5PS0839G,2012,339
2008B4TS0194H,2008,231
2013B3TS0976H,2013,361
2009A1TS0315P,2009,258
2007B1PS0061H,2007,181
2024B3TS0688H,2024,779
2024A7PS0592H,2024,764
2013A4TS0215H,2013,363
2018B2TS0019P,2018,486
2016A3PS0531G,2016,426
2009B2TS0809H,2009,269
2013B1PS0625H,2013,364
2020A3TS0954G,2020,593
2009B1PS0336P,2009,271
2023A8TS0748P,2023,723
2020B4TS0260G,2020,555
2007B1PS0792P,2007,182
2006AAPS0689G,2006,160
2015B5PS0216G,2015,414
2020B4TS0247P,2020,587
2007B2TS0823H,2007,177
2018A3TS0012G,2018,484
2018B1PS0766P,2018,487
2024A8PS0803H,2024,779
2015B4TS0847P,2015,409
2009A8TS0246H,2009,261
2009A7PS0947H,2009,254
2018A8PS0436H,2018,484
2023B4PS0979G,2023,732
2022A7TS0339H,2022,678
2024A4TS0879G,2024,787
2020A8PS0685H,2020,572
2012B5PS0830H,2012,338
2008B5TS0817H,2008,234
2015A4PS0022P,2015,423
2017B2TS0007H,2017,463
2004B5TS0703P,2004,106
2009B1PS0816H,2009,269
2004A7PS0181H,2004,120
2014B3TS0569P,2014,388
2010B5PS0291H,2010,282
2021A8TS0297P,2021,619
2021B2TS0824P,2021,643
2008A8TS0038H,2008,228
2013B2PS0135G,2013,361
2023B5TS0795H,2023,727
2012A7PS0965H,2012,328
2007A7PS0846H,2007,177
2016A3PS0226H,2016,437
2014A8TS0064G,2014,399
2015B2PS0369H,2015,406
2023A1TS0174P,2023,739
2004A8TS0936H,2004,119
2008AATS0851G,2008,245
2007A8PS0213P,2007,184
2020B3TS0322G,2020,586
2012B4PS0788H,2012,340
2006A1PS0324P,2006,174
2011B5PS0168H,2011,301
2016B5TS0903G,2016,445
2007A3TS0874H,2007,188
2012A1TS0069H,2012,349
2015B3PS0338H,2015,413
2010A1PS0734P,2010,277
2004A7PS0536H,2004,101
2007B1PS0446G,2007,189
2013B4TS0425P,2013,364
2013B3PS0747H,2013,362
2009AAPS0415G,2009,251
2020B4PS0899H,2020,594
2004B4TS0492H,2004,122
2013A3TS0689P,2013,371
2013B4PS0057G,2013,367
2008A8PS0426P,2008,239
2008A7PS0835P,2008,226
2014AAPS0986H,2014,380
2010AAPS0864H,2010,284
2013A4TS0652H,2013,356
2023A3TS0355P,2023,726
2009A7PS0266G,2009,256
2021B5TS0393G,2021,604
2015B2TS0764G,2015,423
2005B3PS0265P,2005,130
2024B5PS0984H,2024,764
2005A3TS0347G,2005,149
2020A8PS0402G,2020,595
2013A1PS0848P,2013,371
2018A8PS0165P,2018,483
2023AAPS0119H,2023,740
2024B4PS0645P,2024,772
2024AAPS0203G,2024,763
2015B2PS0365P,2015,403
2022AAPS0595H,2022,656
2013B2PS0654H,2013,374
2008A3TS0345P,2008,237
2005A7TS0004P,2005,135
2015B5PS0370G,2015,422
2012B1PS0199P,2012,348
2022B2TS0931P,2022,661
2016B1PS0657H,2016,441
2007A4PS0211P,2007,181
2005A1TS0177P,2005,143
2024B4PS0661H,2024,800
2016A7TS0515G,2016,432
2021A8PS0531G,2021,602
2006A3PS0648H,2006,169
2007A4PS0467P,2007,198
2015B1PS0452H,2015,407
2013B5PS0545H,2013,366
2004A7TS0282H,2004,121
2007A1PS0279P,2007,175
2005A4PS0527H,2005,144
2011A8TS0158G,2011,317
2008A7PS0451P,2008,240
2012A4TS0382P,2012,337
2008A8PS0371H,2008,249
2013B5TS0772P,2013,360
2008B3PS0705H,2008,225
2022A8TS0757H,2022,677
2010AAPS0220G,2010,281
2011B5PS0523G,2011,306
2004B4TS0263H,2004,111
2023A3PS0516H,2023,736
2006A3TS0957P,2006,164
2006AAPS0307P,2006,166
2004B2PS0092P,2004,107
2007A4PS0075G,2007,198
