2012A1TS0873H,2012,343
2021A1TS0770G,2021,615
2019A4TS0142G,2019,530
2007A8PS0890P,2007,189
2008B3TS0802H,2008,243
2023B1PS0662P,2023,718
2024A3PS0052H,2024,810
2008B4PS0651H,2008,228
2009B2TS0679P,2009,265
2017B1PS0286G,2017,455
2009B5PS0292H,2009,265
2017B1PS0293P,2017,461
2017B3TS0711G,2017,462
2006A4PS0831H,2006,171
2023B3TS0941G,2023,712
2021B1PS0797P,2021,616
2005B3PS0023P,2005,126
2012A3PS0555H,2012,337
2006A7TS0091H,2006,156
2020B3TS0612G,2020,593
2013B2TS0823G,2013,351
2009B3PS0896G,2009,259
2020B3TS0887G,2020,551
2022A8PS0965H,2022,694
2017A3TS0997H,2017,457
2008B3TS0641P,2008,228
2013AAPS0079G,2013,370
2022B3PS0937G,2022,663
2014A3TS0300P,2014,379
2019A7PS0342G,2019,533
2014A1TS0386H,2014,392
2024A7PS0777G,2024,756
2024A7TS0540G,2024,816
2014A1TS0189H,2014,387
2017B5TS0978G,2017,467
2009B1TS0751G,2009,270
2005A8PS0696G,2005,129
2006B1TS0545H,2006,168
2006A3TS0690G,2006,174
2022B5TS0111H,2022,655
2013B4TS0838P,2013,371
2012B2TS0819H,2012,339
2012A4PS0239P,2012,336
2010A1TS0986H,2010,296
2007A7PS0868P,2007,193
2020A8PS0151P,2020,553
2006B1TS0340P,2006,168
2019A8TS0991H,2019,505
2007A4TS0915P,2007,182
2012B2TS0218P,2012,340
2024A8PS0591G,2024,751
2009A7PS0844H,2009,270
2005A3PS0881G,2005,145
2012B2PS0404G,2012,342
2018B2TS0922G,2018,485
2016A1PS0442G,2016,431
2010B5TS0572H,2010,277
2015B1PS0293H,2015,412
2005A3PS0170H,2005,140
2018B2TS0625P,2018,490
2016A8TS0218P,2016,429
2015B2TS0494H,2015,404
2008B3PS0373H,2008,231
2011A3TS0821P,2011,318
2021B5TS0215P,2021,638
2019B2TS0321P,2019,534
2024AAPS0167P,2024,791
2023AAPS0222H,2023,746
2024B5TS0604H,2024,789
2010B2TS0174H,2010,288
2012B4TS0826P,2012,347
2011AAPS0120P,2011,317
2009A7PS0335G,2009,254
2004B3TS0149H,2004,121
2006B5PS0424P,2006,150
2014AAPS0888P,2014,388
2009B1PS0669P,2009,269
2017A8PS0914H,2017,452
2021B3TS0125P,2021,633
2013A8TS0156G,2013,369
2006B1TS0427G,2006,153
2005A8TS0831G,2005,140
2023A1PS0352H,2023,722
2016A8PS0672P,2016,425
2012B5TS0354H,2012,339
2018B3TS0660G,2018,479
2007B4PS0002H,2007,175
2012A1PS0316P,2012,334
2017A1PS0308H,2017,450
2023AATS0570P,2023,737
2009B1PS0369G,2009,273
2012B5TS0982P,2012,337
2011A8TS0768G,2011,322
2010A8TS0826G,2010,299
2012B5PS0524G,2012,325
2024A7PS0639P,2024,789
2019B4PS0415H,2019,516
2022A1PS0709G,2022,652
2018AAPS0824P,2018,497
2023A3TS0390P,2023,719
2016B4TS0926H,2016,445
2011A8TS0585G,2011,308
2009B2TS0359H,2009,269
2013B3TS0698G,2013,370
2017A8PS0090P,2017,470
2013A3PS0449H,2013,354
2010B4TS0857G,2010,291
2024A4PS0733H,2024,785
2018B2TS0187G,2018,478
2016B2TS0561P,2016,432
2017A4TS0707P,2017,469
2024A1TS0999P,2024,845
2022A4TS0814H,2022,659
2022A3PS0857G,2022,660
2010A1TS0760H,2010,285
2012A7TS0406G,2012,342
2007B1PS0873G,2007,188
2021B1TS0553P,2021,623
2011A3PS0903H,2011,310
2009B3PS0721G,2009,261
2023A1TS0773H,2023,744
2004B5TS0228G,2004,102
2024B3TS0814H,2024,787
2024B2TS0991G,2024,782
2018A7TS0198G,2018,477
2010A8PS0173G,2010,293
2008AAPS0873G,2008,239
2011AAPS0407P,2011,319
2019B1TS0466G,2019,516
2019A1TS0860G,2019,545
2022A1TS0099P,2022,655
2007B4TS0203P,2007,184
2018AAPS0900H,2018,496
2017B3PS0690H,2017,474
2023A4PS0356P,2023,709
2015A7TS0747P,2015,401
2010AATS0643P,2010,279
2020B1TS0030P,2020,562
2014A7TS0580G,2014,382
2021A1PS0602H,2021,603
2005B1PS0215P,2005,130
2012B2TS0526G,2012,336
2013B3PS0438H,2013,356
2016A3PS0407G,2016,425
2007A4TS0640P,2007,179
2022B5TS0660G,2022,661
2013A4PS0369P,2013,372
2007B2TS0355P,2007,178
2011B4PS0526P,2011,310
2018A3PS0222P,2018,479
2011A1PS0270G,2011,301
2014A1PS0256H,2014,379
2009A3TS0929P,2009,256
2010B2TS0102P,2010,299
2006AATS0099G,2006,160
2017AAPS0005G,2017,468
2004A7TS0222H,2004,103
2020A8TS0463P,2020,593
2013B2PS0655H,2013,357
2024B3PS0926P,2024,780
2012A3TS0303H,2012,349
2009A1PS0530H,2009,266
2013B3PS0155G,2013,357
2020B4TS0063H,2020,566
2023A1TS0554P,2023,746
2017A1PS0748G,2017,467
2011B5PS0728H,2011,321
2018B4PS0490P,2018,495
2008AATS0112P,2008,249
2014A3PS0778H,2014,381
2022A7TS0063H,2022,657
2011A7PS0843P,2011,320
2005B1TS0355H,2005,138
2018B3TS0407G,2018,482
2023AAPS0002P,2023,735
2014B4TS0875H,2014,392
2023AAPS0820H,2023,746
2006B2PS0513P,2006,169
