2015B5TS0261P,2015,406
2016AAPS0712H,2016,433
2006B3TS0863H,2006,172
2011A1TS0741G,2011,321
2008B1TS0473P,2008,248
2019B4PS0288P,2019,517
2009A7PS0080G,2009,273
2010B4TS0981P,2010,297
2023A1TS0873H,2023,703
2006B5PS0002P,2006,170
2009A4PS0564H,2009,258
2017A4TS0292H,2017,461
2010A8PS0113P,2010,278
2004A8PS0539G,2004,107
2024A8TS0620G,2024,790
2006A7PS0325H,2006,170
2007B3TS0240H,2007,180
2019B5PS0003H,2019,509
2022B3TS0923G,2022,692
2008AAPS0827H,2008,245
2018AATS0524P,2018,477
2016B3TS0251G,2016,444
2012B5PS0536G,2012,328
2014A7TS0670G,2014,376
2011B5PS0265G,2011,316
2008A3TS0243H,2008,240
2021B5PS0961H,2021,632
2015A4TS0406H,2015,406
2009A7PS0120H,2009,271
2012B1PS0880G,2012,332
2018B3TS0555G,2018,478
2008B4PS0875P,2008,225
2009A3PS0833P,2009,253
2021B4TS0824P,2021,620
2004B1TS0288G,2004,106
2019AAPS0369P,2019,513
2018B4TS0415G,2018,485
2010B4PS0823P,2010,299
2008A8TS0398P,2008,245
2023AAPS0394G,2023,726
2021A8TS0608H,2021,647
2020B2PS0098P,2020,597
2011B5PS0149G,2011,319
2024B5TS0501H,2024,797
2009A1PS0857H,2009,264
2016A1TS0295P,2016,445
2023AAPS0900H,2023,726
2013A4TS0706P,2013,370
2010A4TS0295G,2010,289
2018B1PS0857H,2018,485
2006B3TS0576G,2006,160
2011B5PS0570H,2011,302
2015A4TS0319G,2015,420
2014B1PS0423P,2014,390
2015B5PS0724H,2015,405
2023B2TS0488G,2023,724
2009B5PS0163H,2009,268
2017B2TS0415H,2017,451
2023A1TS0305P,2023,739
2015A1PS0612P,2015,416
2009B2TS0454P,2009,261
2005B1TS0450P,2005,142
2004A7PS0012H,2004,104
2020B3TS0375P,2020,557
2005B2PS0314H,2005,142
2022B3TS0166G,2022,650
2019B5PS0682P,2019,503
2020A4PS0440H,2020,575
2009A4PS0961G,2009,272
2024A8PS0837P,2024,840
2012A4TS0899P,2012,339
2018B3TS0333H,2018,480
2008B4PS0748P,2008,241
2004AATS0725G,2004,113
2024B2PS0597H,2024,785
2007A7TS0781G,2007,180
2020B1PS0436H,2020,577
2018A4TS0760P,2018,477
2006A4TS0836G,2006,158
2018A1PS0916P,2018,479
2009B2TS0792G,2009,268
2020B5TS0047G,2020,566
2021B4TS0443P,2021,601
2010A3PS0755H,2010,287
2007B5TS0680G,2007,179
2023AATS0065G,2023,710
2017B3TS0097P,2017,452
2016A8PS0062H,2016,438
2019A1TS0297G,2019,536
2018A3PS0460P,2018,478
2018B5PS0210G,2018,484
2012B1PS0702G,2012,331
2017A4PS0518G,2017,472
2020A7TS0961G,2020,586
2005A1PS0468H,2005,144
2005B4TS0453G,2005,145
2018A3TS0199H,2018,498
2004A3PS0474P,2004,102
2006A7PS0344H,2006,150
2009A4TS0072P,2009,263
2021A8TS0729H,2021,630
2023B3TS0841G,2023,716
2024AATS0424H,2024,755
2018B1PS0498G,2018,483
2017B3PS0161G,2017,453
2020A8TS0469P,2020,552
2016B2TS0726G,2016,434
2021B4TS0653P,2021,644
2011B5PS0346H,2011,324
2018A3PS0664P,2018,484
2014A1PS0369H,2014,378
2014B1PS0990H,2014,379
2011B1TS0111H,2011,312
2013A7TS0148H,2013,355
2010B1PS0986H,2010,294
2004A3PS0604H,2004,100
2015A1TS0673G,2015,424
2022B5TS0254G,2022,676
2008A3PS0472H,2008,240
2005B2TS0043P,2005,125
2008AATS0609G,2008,243
2006B2PS0471H,2006,170
2022A7TS0242H,2022,664
2016B3TS0212P,2016,438
2004B4PS0646G,2004,107
2019B3PS0138G,2019,541
2012AAPS0315P,2012,335
2020A8TS0202G,2020,587
2019A3TS0518P,2019,533
2007B4TS0173P,2007,197
2017A3TS0432G,2017,453
2016B5TS0760P,2016,434
2004B2PS0209P,2004,116
2017A4PS0817P,2017,458
2013B3TS0378G,2013,351
2012A7TS0153H,2012,340
2011B3TS0220P,2011,301
2019B1PS0655H,2019,509
2020A4PS0664P,2020,598
2015B1PS0271P,2015,416
2016A1TS0450G,2016,430
2008A4TS0937P,2008,234
2023A7PS0662P,2023,718
2012B2PS0453H,2012,344
2018B5TS0856P,2018,497
2015A4PS0875G,2015,414
2019A1PS0154P,2019,543
2014A7TS0939H,2014,381
2013B1PS0909P,2013,359
2024A3TS0845H,2024,838
2014B3TS0297H,2014,397
2013B1TS0714G,2013,358
2008B4TS0271P,2008,248
2006B5TS0893G,2006,159
2004A3PS0901G,2004,115
2007A1PS0681H,2007,178
2008A8PS0920H,2008,229
2011A7PS0487H,2011,306
2006A3PS0095H,2006,156
2010A8TS0109G,2010,290
2013B2TS0946H,2013,368
2012A8TS0406H,2012,342
2005B2PS0054P,2005,133
2016A8PS0983H,2016,445
2018A3TS0132H,2018,487
2013A3PS0858P,2013,371
2020B4TS0259G,2020,557
2014A1TS0445H,2014,394
2005B5TS0078H,2005,125
2023A8PS0265H,2023,706
2023A4TS0372H,2023,720
2010B2PS0178P,2010,283
2007A8PS0338H,2007,189
